id,star,name_cn,name_jp,name_en,name_link,name_other,cost,faction,get,hp,atk,class_link,avatar,np_type,img_links
222,1,谜之女主角XX,謎のヒロインXX,Mysterious Heroine XX,谜之女主角XX,水枪X&XX毛&阿尔托莉雅・潘德拉贡&泳装&水着,12,星,期间限定,11250,9751,Foreigner,https://fgo.wiki\images/3/35/Servant222.jpg,单体,['https://fgo.wiki\\images/8/80/%E8%B0%9C%E4%B9%8B%E5%A5%B3%E4%B8%BB%E8%A7%92XX_0%E7%A0%B4.png'	'https://fgo.wiki\\images/b/b4/%E8%B0%9C%E4%B9%8B%E5%A5%B3%E4%B8%BB%E8%A7%92XX_1%E7%A0%B4.png'	'https://fgo.wiki\\images/1/1e/%E8%B0%9C%E4%B9%8B%E5%A5%B3%E4%B8%BB%E8%A7%92XX_3%E7%A0%B4.png'	'https://fgo.wiki\\images/d/d2/%E8%B0%9C%E4%B9%8B%E5%A5%B3%E4%B8%BB%E8%A7%92XX_%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/4/45/%E8%B0%9C%E4%B9%8B%E5%A5%B3%E4%B8%BB%E8%A7%92XX%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
223,1,迪尔姆德・奥迪那,ディルムッド・オディナ,Diarmuid Ua Duibhne,迪尔姆德·奥迪那(Saber),剑刷,12,地,圣晶石常驻,11362,10048,Saber,https://fgo.wiki\images/5/57/Servant223.jpg,单体,['https://fgo.wiki\\images/e/eb/%E8%BF%AA%E5%B0%94%E5%A7%86%E5%BE%B7%C2%B7%E5%A5%A5%E8%BF%AA%E9%82%A3%28Saber%29_0%E7%A0%B4.png'	'https://fgo.wiki\\images/5/50/%E8%BF%AA%E5%B0%94%E5%A7%86%E5%BE%B7%C2%B7%E5%A5%A5%E8%BF%AA%E9%82%A3%28Saber%29_1%E7%A0%B4.png'	'https://fgo.wiki\\images/1/1b/%E8%BF%AA%E5%B0%94%E5%A7%86%E5%BE%B7%C2%B7%E5%A5%A5%E8%BF%AA%E9%82%A3%28Saber%29_3%E7%A0%B4.png'	'https://fgo.wiki\\images/1/14/%E8%BF%AA%E5%B0%94%E5%A7%86%E5%BE%B7%C2%B7%E5%A5%A5%E8%BF%AA%E9%82%A3%28Saber%29_%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/8/80/%E8%BF%AA%E5%B0%94%E5%A7%86%E5%BE%B7%C2%B7%E5%A5%A5%E8%BF%AA%E9%82%A3%28Saber%29%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
224,1,志度内,シトナイ,Sitonai,志度内,AE伊莉雅&西托奈,16,天,剧情限定,13965,11668,Alterego,https://fgo.wiki\images/9/99/Servant224.jpg,单体,['https://fgo.wiki\\images/b/b6/%E5%BF%97%E5%BA%A6%E5%86%85_0%E7%A0%B4.png'	'https://fgo.wiki\\images/6/6c/%E5%BF%97%E5%BA%A6%E5%86%852%E7%A0%B4.png'	'https://fgo.wiki\\images/d/d8/%E5%BF%97%E5%BA%A6%E5%86%85%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/3/34/%E5%BF%97%E5%BA%A6%E5%86%85%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/b/b4/%E5%BF%97%E5%BA%A6%E5%86%85%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
225,1,酒吞童子,酒呑童子,Shuten-Douji,酒吞童子(Caster),术酒吞,12,地,活动赠送,11025,9538,Caster,https://fgo.wiki\images/4/4e/Servant225.jpg,单体,['https://fgo.wiki\\images/e/e7/%E9%85%92%E5%90%9E%E7%AB%A5%E5%AD%90%28Caster%290%E7%A0%B4.png'	'https://fgo.wiki\\images/e/e7/%E9%85%92%E5%90%9E%E7%AB%A5%E5%AD%90%28Caster%290%E7%A0%B4.png'	'https://fgo.wiki\\images/e/e7/%E9%85%92%E5%90%9E%E7%AB%A5%E5%AD%90%28Caster%290%E7%A0%B4.png'	'https://fgo.wiki\\images/d/dc/%E9%85%92%E5%90%9E%E7%AB%A5%E5%AD%90%28Caster%29%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/3/31/%E9%85%92%E5%90%9E%E7%AB%A5%E5%AD%90%28Caster%29%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
226,1,项羽,項羽,Xiang Yu,项羽,西楚霸王,16,人,圣晶石常驻,13770,11613,Berserker,https://fgo.wiki\images/f/fc/Servant226.jpg,全体,['https://fgo.wiki\\images/f/ff/%E9%A1%B9%E7%BE%BD%E5%88%9D%E5%A7%8B%E7%AB%8B%E7%BB%98.png'	'https://fgo.wiki\\images/d/d7/%E9%A1%B9%E7%BE%BD%E4%B8%80%E7%A0%B4%E7%AB%8B%E7%BB%98.png'	'https://fgo.wiki\\images/8/8c/%E9%A1%B9%E7%BE%BD%E4%B8%89%E7%A0%B4%E7%AB%8B%E7%BB%98.png'	'https://fgo.wiki\\images/9/9f/%E9%A1%B9%E7%BE%BD%E6%BB%A1%E7%A0%B4%E7%AB%8B%E7%BB%98.png'	'https://fgo.wiki\\images/3/3f/%E9%A1%B9%E7%BE%BD%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
227,1,兰陵王,蘭陵王,Lan Ling Wang,兰陵王,,12,人,圣晶石常驻,12625,9112,Saber,https://fgo.wiki\images/0/0e/Servant227.jpg,辅助,['https://fgo.wiki\\images/4/40/%E5%85%B0%E9%99%B5%E7%8E%8B%E5%88%9D%E5%A7%8B%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/c/c1/%E5%85%B0%E9%99%B5%E7%8E%8B%E4%B8%80%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/1/11/%E5%85%B0%E9%99%B5%E7%8E%8B%E4%B8%89%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/b/b9/%E5%85%B0%E9%99%B5%E7%8E%8B%E6%BB%A1%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/9/93/%E5%85%B0%E9%99%B5%E7%8E%8B%E7%81%B5%E8%A1%A31.png'	'https://fgo.wiki\\images/b/b5/%E5%85%B0%E9%99%B5%E7%8E%8B%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
228,1,秦良玉,秦良玉,Qin Liangyu,秦良玉,,12,人,圣晶石常驻,13387,8295,Lancer,https://fgo.wiki\images/2/20/Servant228.jpg,辅助,['https://fgo.wiki\\images/8/87/%E7%A7%A6%E8%89%AF%E7%8E%89%E5%88%9D%E5%A7%8B%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/8/83/%E7%A7%A6%E8%89%AF%E7%8E%89%E4%B8%80%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/6/6f/%E7%A7%A6%E8%89%AF%E7%8E%89%E4%B8%89%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/8/8c/%E7%A7%A6%E8%89%AF%E7%8E%89%E6%BB%A1%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/0/08/%E7%A7%A6%E8%89%AF%E7%8E%89%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
229,1,始皇帝,始皇帝,Qin Shi Huang,始皇帝,嬴政&秦始皇,16,人,期间限定,15828,9977,Ruler,https://fgo.wiki\images/3/3d/Servant229.jpg,辅助,['https://fgo.wiki\\images/c/c9/%E7%A7%A6%E5%A7%8B%E7%9A%87_%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/9/9b/%E7%A7%A6%E5%A7%8B%E7%9A%87_%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/5/50/%E7%A7%A6%E5%A7%8B%E7%9A%87_%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/7/73/%E7%A7%A6%E5%A7%8B%E7%9A%87_%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/b/b6/%E5%A7%8B%E7%9A%87%E5%B8%9D%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
230,1,虞美人,虞美人,Yu Mei-ren,虞美人,虞姬,12,地,剧情限定,13389,7970,Assassin,https://fgo.wiki\images/9/96/Servant230.jpg,全体,['https://fgo.wiki\\images/3/35/%E8%99%9E%E5%A7%AC_%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/7/75/%E8%99%9E%E5%A7%AC_%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/e/e8/%E8%99%9E%E5%A7%AC_%E4%BA%8C%E7%A0%B4.png'	'https://fgo.wiki\\images/d/d8/%E8%99%9E%E5%A7%AC_%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/a/af/%E8%99%9E%E7%BE%8E%E4%BA%BA%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
231,1,赤兔马,赤兎馬,Red Hare,赤兔马,,7,地,剧情限定,10483,6434,Rider,https://fgo.wiki\images/4/45/Servant231.jpg,全体,['https://fgo.wiki\\images/8/84/%E8%B5%A4%E5%85%94%E9%A9%AC_%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/9/98/%E8%B5%A4%E5%85%94%E9%A9%AC_%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/6/6e/%E8%B5%A4%E5%85%94%E9%A9%AC_%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/d/da/%E8%B5%A4%E5%85%94%E9%A9%AC_%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/4/42/%E8%B5%A4%E5%85%94%E9%A9%AC%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
232,1,布拉达曼特,ブラダマンテ,Bradamante,布拉达曼特,,16,地,圣晶石常驻,15682,10833,Lancer,https://fgo.wiki\images/1/15/Servant232.jpg,全体,['https://fgo.wiki\\images/4/4a/%E5%B8%83%E6%8B%89%E8%BE%BE%E6%9B%BC%E7%89%B9-0%E7%A0%B4.png'	'https://fgo.wiki\\images/d/d9/%E5%B8%83%E6%8B%89%E8%BE%BE%E6%9B%BC%E7%89%B9-1%E7%A0%B4.png'	'https://fgo.wiki\\images/5/52/%E5%B8%83%E6%8B%89%E8%BE%BE%E6%9B%BC%E7%89%B9-3%E7%A0%B4.png'	'https://fgo.wiki\\images/4/4a/%E5%B8%83%E6%8B%89%E8%BE%BE%E6%9B%BC%E7%89%B9-%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/6/65/%E5%B8%83%E6%8B%89%E8%BE%BE%E6%9B%BC%E7%89%B9%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
233,1,魁札尔・科亚特尔〔桑巴／圣诞〕,ケツァル・コアトル〔サンバ／サンタ〕,Quetzalcoatl (Samba/Santa),魁札尔·科亚特尔〔桑巴／圣诞〕,圣诞羽蛇神,12,天,活动赠送,11306,9687,Ruler,https://fgo.wiki\images/d/df/Servant233.jpg,全体,['https://fgo.wiki\\images/d/dc/%E7%BE%BD%E8%9B%87%E7%A5%9Eruler0.png'	'https://fgo.wiki\\images/d/dc/%E7%BE%BD%E8%9B%87%E7%A5%9Eruler0.png'	'https://fgo.wiki\\images/d/dc/%E7%BE%BD%E8%9B%87%E7%A5%9Eruler0.png'	'https://fgo.wiki\\images/9/9e/%E7%BE%BD%E8%9B%87%E7%A5%9Eruler4.png'	'https://fgo.wiki\\images/2/25/%E7%BE%BD%E8%9B%87%E7%A5%9Eruler%E7%81%B5%E8%A1%A3.png'	'https://fgo.wiki\\images/d/df/%E3%83%AB%E3%83%BC%E3%83%80%E3%83%BB%E3%83%9E%E3%82%B9%E3%82%AB%E3%83%A9_%E7%AB%8B%E7%BB%98.png'	'https://fgo.wiki\\images/e/ec/%E9%AD%81%E6%9C%AD%E5%B0%94%C2%B7%E7%A7%91%E4%BA%9A%E7%89%B9%E5%B0%94%E3%80%94%E6%A1%91%E5%B7%B4%EF%BC%8F%E5%9C%A3%E8%AF%9E%E3%80%95%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
234,1,红阎魔,紅閻魔,Benienma,红阎魔,,16,地,期间限定,13960,11607,Saber,https://fgo.wiki\images/0/00/Servant234.jpg,单体,['https://fgo.wiki\\images/2/2c/103700a_1.png'	'https://fgo.wiki\\images/0/0e/103700a_2.png'	'https://fgo.wiki\\images/4/45/103700b_1.png'	'https://fgo.wiki\\images/7/73/103700b_2.png'	'https://fgo.wiki\\images/8/8e/%E7%BA%A2%E9%98%8E%E9%AD%94%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
235,1,李书文,李書文,Li Shuwen,李书文(Assassin),李大师&杀阶李书文&老李,16,人,剧情限定,12568,11470,Assassin,https://fgo.wiki\images/5/56/Servant235.jpg,单体,['https://fgo.wiki\\images/7/73/603600a_1.png'	'https://fgo.wiki\\images/8/84/603600a_2.png'	'https://fgo.wiki\\images/5/5e/603600b_1.png'	'https://fgo.wiki\\images/d/d4/603600b_2.png'	'https://fgo.wiki\\images/0/08/%E8%80%81%E6%9D%8E%E7%81%B5%E8%A1%A3%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/3/32/%E8%80%81%E6%9D%8E%E7%81%B5%E8%A1%A3%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/f/f6/%E6%9D%8E%E4%B9%A6%E6%96%87%28Assassin%29%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
236,1,美游・艾德费尔特,美遊・エーデルフェルト,Miyu Edelfelt,美游·艾德费尔特,,12,人,期间限定,12005,8629,Caster,https://fgo.wiki\images/c/cd/Servant236.jpg,辅助,['https://fgo.wiki\\images/2/23/%E7%BE%8E%E6%B8%B83.png'	'https://fgo.wiki\\images/9/93/%E7%BE%8E%E6%B8%B84.png'	'https://fgo.wiki\\images/8/80/%E7%BE%8E%E6%B8%B81.png'	'https://fgo.wiki\\images/a/ab/%E7%BE%8E%E6%B8%B822.png'	'https://fgo.wiki\\images/4/4e/%E7%BE%8E%E6%B8%B8%C2%B7%E8%89%BE%E5%BE%B7%E8%B4%B9%E5%B0%94%E7%89%B9%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
237,1,紫式部,紫式部,Murasaki Shikibu,紫式部,,16,人,期间限定,12833,11374,Caster,https://fgo.wiki\images/7/77/Servant237.jpg,全体,['https://fgo.wiki\\images/0/00/%E7%B4%AB%E5%BC%8F%E9%83%A8_1.png'	'https://fgo.wiki\\images/5/55/%E7%B4%AB%E5%BC%8F%E9%83%A8_2.png'	'https://fgo.wiki\\images/5/58/%E7%B4%AB%E5%BC%8F%E9%83%A8_3.png'	'https://fgo.wiki\\images/f/fe/%E7%B4%AB%E5%BC%8F%E9%83%A8_4_fix.png'	'https://fgo.wiki\\images/e/e3/%E7%B4%AB%E5%BC%8F%E9%83%A8%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
238,1,Kingprotea,キングプロテア,Kingprotea,Kingprotea,帝王花,16,地,期间限定,13338,12835,Alterego,https://fgo.wiki\images/e/e8/Servant238.jpg,全体,['https://fgo.wiki\\images/5/57/%E5%B8%9D%E7%8E%8B%E8%8A%B1_charagragh_1.png'	'https://fgo.wiki\\images/4/46/%E5%B8%9D%E7%8E%8B%E8%8A%B1_charagragh_2.png'	'https://fgo.wiki\\images/7/77/%E5%B8%9D%E7%8E%8B%E8%8A%B1_charagragh_3.png'	'https://fgo.wiki\\images/2/29/%E5%B8%9D%E7%8E%8B%E8%8A%B1_charagragh_4.png'	'https://fgo.wiki\\images/c/ca/Kingprotea%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
239,1,迦摩,カーマ,Kama,迦摩,黑樱&杀库拉,16,天,期间限定,12889,11528,Assassin,https://fgo.wiki\images/4/47/Servant239.jpg,单体,['https://fgo.wiki\\images/9/94/%E8%BF%A6%E6%91%A9_charagraph_1.png'	'https://fgo.wiki\\images/4/47/%E8%BF%A6%E6%91%A9_charagraph_2.png'	'https://fgo.wiki\\images/d/de/%E8%BF%A6%E6%91%A9_charagraph_3.png'	'https://fgo.wiki\\images/1/11/%E8%BF%A6%E6%91%A9_charagraph_4.png'	'https://fgo.wiki\\images/a/a5/%E8%BF%A6%E6%91%A9%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
241,1,司马懿〔莱妮丝〕,司馬懿〔ライネス〕,Sima Yi (Reines),司马懿〔莱妮丝〕,,16,人,期间限定,13543,11427,Rider,https://fgo.wiki\images/6/6f/Servant241.jpg,辅助,['https://fgo.wiki\\images/d/d5/%E5%8F%B8%E9%A9%AC%E6%87%BF%E3%80%94%E8%8E%B1%E5%A6%AE%E4%B8%9D%E3%80%95%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/8/84/%E5%8F%B8%E9%A9%AC%E6%87%BF%E3%80%94%E8%8E%B1%E5%A6%AE%E4%B8%9D%E3%80%95%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/f/f6/%E5%8F%B8%E9%A9%AC%E6%87%BF%E3%80%94%E8%8E%B1%E5%A6%AE%E4%B8%9D%E3%80%95%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/2/24/%E5%8F%B8%E9%A9%AC%E6%87%BF%E3%80%94%E8%8E%B1%E5%A6%AE%E4%B8%9D%E3%80%95%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/6/60/%E5%8F%B8%E9%A9%AC%E6%87%BF%E3%80%94%E8%8E%B1%E5%A6%AE%E4%B8%9D%E3%80%95%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
242,1,阿斯特赖亚,アストライア,Astraea,阿斯特赖亚,金钻头&露维亚,12,天,圣晶石常驻,11531,9734,Ruler,https://fgo.wiki\images/8/87/Servant242.jpg,单体,['https://fgo.wiki\\images/7/71/%E9%98%BF%E6%96%AF%E7%89%B9%E8%B5%96%E4%BA%9A%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/d/df/%E9%98%BF%E6%96%AF%E7%89%B9%E8%B5%96%E4%BA%9A%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/2/2a/%E9%98%BF%E6%96%AF%E7%89%B9%E8%B5%96%E4%BA%9A%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/f/f9/%E9%98%BF%E6%96%AF%E7%89%B9%E8%B5%96%E4%BA%9A%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/0/06/%E9%98%BF%E6%96%AF%E7%89%B9%E8%B5%96%E4%BA%9A%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
243,1,格蕾,グレイ,Gray,格蕾,小灰,12,人,活动赠送,10580,9456,Assassin,https://fgo.wiki\images/f/f8/Servant243.jpg,全体,['https://fgo.wiki\\images/4/45/%E6%A0%BC%E8%95%BE%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/4/45/%E6%A0%BC%E8%95%BE%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/4/45/%E6%A0%BC%E8%95%BE%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/c/cf/%E6%A0%BC%E8%95%BE%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/b/ba/%E6%A0%BC%E8%95%BE%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
244,1,伟大的石像神,大いなる石像神,Great Statue God,伟大的石像神,吉娜可·加里吉利&大象,16,天,圣晶石常驻,17844,9166,MoonCancer,https://fgo.wiki\images/6/6e/Servant244.jpg,全体,['https://fgo.wiki\\images/a/ab/%E5%90%89%E5%A8%9C%E5%8F%AF%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/6/62/%E5%90%89%E5%A8%9C%E5%8F%AF%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/7/70/%E5%90%89%E5%A8%9C%E5%8F%AF%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/e/e2/%E5%90%89%E5%A8%9C%E5%8F%AF%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/d/d4/%E4%BC%9F%E5%A4%A7%E7%9A%84%E7%9F%B3%E5%83%8F%E7%A5%9E%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
245,1,拉克什米・芭伊,ラクシュミー・バーイー,Lakshmi Bai,拉克什米·芭伊,印度贞德&章西女王&詹西女王,12,人,圣晶石常驻,11362,9949,Saber,https://fgo.wiki\images/f/f4/Servant245.jpg,全体,['https://fgo.wiki\\images/2/24/%E6%8B%89%E5%85%8B%E4%BB%80%E7%B1%B3%C2%B7%E8%8A%AD%E4%BC%8A%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/7/7b/%E6%8B%89%E5%85%8B%E4%BB%80%E7%B1%B3%C2%B7%E8%8A%AD%E4%BC%8A%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/0/0d/%E6%8B%89%E5%85%8B%E4%BB%80%E7%B1%B3%C2%B7%E8%8A%AD%E4%BC%8A%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/a/ad/%E6%8B%89%E5%85%8B%E4%BB%80%E7%B1%B3%C2%B7%E8%8A%AD%E4%BC%8A%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/9/9b/%E6%8B%89%E5%85%8B%E4%BB%80%E7%B1%B3%C2%B7%E8%8A%AD%E4%BC%8A%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
246,1,威廉・退尔,ウィリアム・テル,William Tell,威廉·退尔,,7,人,圣晶石常驻&友情点召唤,9310,7384,Archer,https://fgo.wiki\images/8/82/Servant246.jpg,单体,['https://fgo.wiki\\images/7/78/%E5%A8%81%E5%BB%89%C2%B7%E9%80%80%E5%B0%94%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/5/52/%E5%A8%81%E5%BB%89%C2%B7%E9%80%80%E5%B0%94%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/8/8a/%E5%A8%81%E5%BB%89%C2%B7%E9%80%80%E5%B0%94%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/4/4a/%E5%A8%81%E5%BB%89%C2%B7%E9%80%80%E5%B0%94%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/8/86/%E5%A8%81%E5%BB%89%C2%B7%E9%80%80%E5%B0%94%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
247,1,阿周那〔Alter〕,アルジュナ〔オルタ〕,Arjuna (Alter),阿周那〔Alter〕,芭娜娜&狂娜,16,天,期间限定,13837,11669,Berserker,https://fgo.wiki\images/a/a2/Servant247.jpg,全体,['https://fgo.wiki\\images/1/12/%E9%98%BF%E5%91%A8%E9%82%A3%E3%80%94Alter%E3%80%95%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/f/f7/%E9%98%BF%E5%91%A8%E9%82%A3%E3%80%94Alter%E3%80%95%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/c/cc/%E9%98%BF%E5%91%A8%E9%82%A3%E3%80%94Alter%E3%80%95%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/5/5f/%E9%98%BF%E5%91%A8%E9%82%A3%E3%80%94Alter%E3%80%95%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/d/da/%E9%98%BF%E5%91%A8%E9%82%A3%E3%80%94Alter%E3%80%95%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
248,1,马嘶,アシュヴァッターマン,Ashwatthaman,马嘶,,12,天,剧情限定,11245,10249,Archer,https://fgo.wiki\images/d/d2/Servant248.jpg,单体,['https://fgo.wiki\\images/6/6c/%E9%A9%AC%E5%98%B6%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/e/e5/%E9%A9%AC%E5%98%B6%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/b/ba/%E9%A9%AC%E5%98%B6%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/3/39/%E9%A9%AC%E5%98%B6%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/7/75/%E9%A9%AC%E5%98%B6%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
249,1,阿斯克勒庇俄斯,アスクレピオス,Asclepius,阿斯克勒庇俄斯,医神,7,地,剧情限定,10084,6376,Caster,https://fgo.wiki\images/6/6f/Servant249.jpg,辅助,['https://fgo.wiki\\images/1/18/%E9%98%BF%E6%96%AF%E5%85%8B%E5%8B%92%E5%BA%87%E4%BF%84%E6%96%AF%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/6/6d/%E9%98%BF%E6%96%AF%E5%85%8B%E5%8B%92%E5%BA%87%E4%BF%84%E6%96%AF%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/9/90/%E9%98%BF%E6%96%AF%E5%85%8B%E5%8B%92%E5%BA%87%E4%BF%84%E6%96%AF%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/d/d1/%E9%98%BF%E6%96%AF%E5%85%8B%E5%8B%92%E5%BA%87%E4%BF%84%E6%96%AF%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/f/fe/%E9%98%BF%E6%96%AF%E5%85%8B%E5%8B%92%E5%BA%87%E4%BF%84%E6%96%AF%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
250,1,织田信长,織田信長,Oda Nobunaga,织田信长(Avenger),仇信,16,地,期间限定,11761,12641,Avenger,https://fgo.wiki\images/3/38/Servant250.jpg,全体,['https://fgo.wiki\\images/e/e3/%E7%BB%87%E7%94%B0%E4%BF%A1%E9%95%BF%28Avenger%29%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/1/1e/%E7%BB%87%E7%94%B0%E4%BF%A1%E9%95%BF%28Avenger%29%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/7/7a/%E7%BB%87%E7%94%B0%E4%BF%A1%E9%95%BF%28Avenger%29%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/4/4e/%E7%BB%87%E7%94%B0%E4%BF%A1%E9%95%BF%28Avenger%29%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/e/e8/%E7%BB%87%E7%94%B0%E4%BF%A1%E9%95%BF%28Avenger%29%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
